#time	id	act	node	grp	dest	new_grp	prob	keep_via	via
8701	25	1	246	246	274	274	1.000000	false	0
8701	23	1	265	265	259	259	1.000000	false	0
8701	26	1	296	296	274	274	1.000000	false	0
8701	24	1	370	370	274	274	1.000000	false	0
8701	27	1	488	488	274	274	1.000000	false	0
8701	6	1	605	605	274	274	1.000000	false	0
8701	16	1	637	637	274	274	1.000000	false	0
8701	21	1	660	660	410	410	1.000000	false	0
8701	17	1	834	834	274	274	1.000000	false	0
8701	18	1	886	886	274	274	1.000000	false	0
