#time	uid	from	to	dest	grp	keep_via
1215	1699	488	0	296	296	0
1215	2231	488	0	296	296	0
1215	2247	660	0	246	246	0
1215	2419	660	0	246	246	0
1215	3748	660	0	246	246	0
1215	1222	637	0	370	370	0
1215	4511	637	0	370	370	0
1215	1980	660	0	246	246	0
1215	4161	660	0	246	246	0
1216	4816	660	0	246	246	0
1216	2888	637	0	370	370	0
1216	2477	660	0	246	246	0
1216	3593	637	0	370	370	0
1216	3488	660	0	246	246	0
1216	3559	637	0	370	370	0
1216	1186	488	0	296	296	0
1216	3095	660	0	246	246	0
1216	4892	488	0	296	296	0
1217	3672	488	0	296	296	0
1217	4526	488	0	296	296	0
1217	3626	637	0	370	370	0
1217	4794	660	0	246	246	0
1217	976	660	0	246	246	0
1217	2703	660	0	246	246	0
1217	2594	660	0	246	246	0
1217	1567	637	0	370	370	0
1217	1239	637	0	370	370	0
1217	1257	660	0	246	246	0
1218	1886	660	0	246	246	0
1218	386	637	0	370	370	0
1218	2140	637	0	370	370	0
1218	4226	660	0	246	246	0
1218	2795	488	0	296	296	0
1218	1735	660	0	246	246	0
1218	692	637	0	370	370	0
1219	17	660	0	246	246	0
1219	4523	488	0	296	296	0
1219	1632	660	0	246	246	0
1219	1991	660	0	246	246	0
1219	2527	637	0	370	370	0
1219	476	660	0	246	246	0
1219	3398	488	0	296	296	0
1219	2545	637	0	370	370	0
1219	1835	637	0	370	370	0
1219	1820	660	0	246	246	0
1220	3869	660	0	246	246	0
1220	206	488	0	296	296	0
1220	518	488	0	296	296	0
1220	686	660	0	246	246	0
1220	2027	637	0	370	370	0
1220	1022	637	0	370	370	0
1220	1151	660	0	246	246	0
1220	3406	660	0	246	246	0
1220	4409	637	0	370	370	0
1221	87	660	0	246	246	0
1221	3503	488	0	296	296	0
1221	3813	488	0	296	296	0
1221	2388	637	0	370	370	0
1221	1810	660	0	246	246	0
1221	983	637	0	370	370	0
1221	4044	637	0	370	370	0
1221	2870	660	0	246	246	0
1222	3536	660	0	246	246	0
1222	283	637	0	370	370	0
1222	2221	488	0	296	296	0
1222	4621	637	0	370	370	0
1222	1712	488	0	296	296	0
1222	3546	660	0	246	246	0
1222	855	637	0	370	370	0
1222	2532	660	0	246	246	0
1222	1789	660	0	246	246	0
1223	285	637	0	370	370	0
1223	315	488	0	296	296	0
1223	2054	660	0	246	246	0
1223	1970	660	0	246	246	0
1223	1591	660	0	246	246	0
1223	985	637	0	370	370	0
1223	3470	488	0	296	296	0
1223	4635	637	0	370	370	0
1223	1434	660	0	246	246	0
1224	3603	637	0	370	370	0
1224	3711	660	0	246	246	0
1224	3350	488	0	296	296	0
1224	2131	660	0	246	246	0
1224	908	660	0	246	246	0
1224	1808	488	0	296	296	0
1224	1745	637	0	370	370	0
1224	2120	637	0	370	370	0
1225	3933	488	0	296	296	0
1225	709	660	0	246	246	0
1225	3788	637	0	370	370	0
1225	783	660	0	246	246	0
1225	942	660	0	246	246	0
1225	1111	637	0	370	370	0
1225	3782	637	0	370	370	0
1225	1287	488	0	296	296	0
1225	1522	660	0	246	246	0
1226	62	637	0	370	370	0
1226	4757	660	0	246	246	0
1226	4058	488	0	296	296	0
1226	270	660	0	246	246	0
1226	3290	637	0	370	370	0
1226	470	660	0	246	246	0
1226	3005	637	0	370	370	0
1226	1749	488	0	296	296	0
1226	1657	660	0	246	246	0
1227	2667	637	0	370	370	0
1227	3167	637	0	370	370	0
1227	1939	660	0	246	246	0
1227	883	660	0	246	246	0
1227	1627	660	0	246	246	0
1227	1538	488	0	296	296	0
1227	1806	637	0	370	370	0
1227	4164	488	0	296	296	0
1228	2701	660	0	246	246	0
1228	4559	637	0	370	370	0
1228	3814	637	0	370	370	0
1228	252	660	0	246	246	0
1228	2430	660	0	246	246	0
1228	3413	488	0	296	296	0
1228	727	637	0	370	370	0
1228	846	488	0	296	296	0
1228	3226	660	0	246	246	0
1229	85	637	0	370	370	0
1229	391	488	0	296	296	0
1229	2459	660	0	246	246	0
1229	1925	637	0	370	370	0
1229	690	660	0	246	246	0
1229	771	488	0	296	296	0
1229	3888	660	0	246	246	0
1229	3701	637	0	370	370	0
1229	4441	660	0	246	246	0
1230	272	637	0	370	370	0
1230	503	637	0	370	370	0
1230	785	660	0	246	246	0
1230	3723	488	0	296	296	0
1230	3170	660	0	246	246	0
1230	1245	660	0	246	246	0
1230	4962	660	0	246	246	0
1230	3300	637	0	370	370	0
1231	22	637	0	370	370	0
1231	1535	660	0	246	246	0
1231	2104	660	0	246	246	0
1231	4747	637	0	370	370	0
1231	606	488	0	296	296	0
1231	890	660	0	246	246	0
1231	1024	637	0	370	370	0
1231	2319	660	0	246	246	0
1232	2845	637	0	370	370	0
1232	292	660	0	246	246	0
1232	4470	488	0	296	296	0
1232	483	660	0	246	246	0
1232	3826	637	0	370	370	0
1232	4472	637	0	370	370	0
1232	2073	488	0	296	296	0
1232	3467	660	0	246	246	0
1233	208	488	0	296	296	0
1233	4026	637	0	370	370	0
1233	3200	660	0	246	246	0
1233	4802	637	0	370	370	0
1233	840	660	0	246	246	0
1233	1882	637	0	370	370	0
1233	1447	488	0	296	296	0
1234	1637	488	0	296	296	0
1234	2070	660	0	246	246	0
1234	1589	660	0	246	246	0
1234	3393	637	0	370	370	0
1234	3616	637	0	370	370	0
1234	927	660	0	246	246	0
1234	1105	488	0	296	296	0
1234	1207	637	0	370	370	0
1234	1270	660	0	246	246	0
1235	4685	660	0	246	246	0
1235	348	488	0	296	296	0
1235	3448	660	0	246	246	0
1235	526	488	0	296	296	0
1235	4273	637	0	370	370	0
1235	3887	660	0	246	246	0
1235	4081	637	0	370	370	0
1235	1356	660	0	246	246	0
1235	1438	660	0	246	246	0
1235	2404	637	0	370	370	0
1236	417	637	0	370	370	0
1236	4361	637	0	370	370	0
1236	3515	660	0	246	246	0
1236	4320	660	0	246	246	0
1236	4703	637	0	370	370	0
1236	1116	488	0	296	296	0
1236	4346	660	0	246	246	0
1237	2134	488	0	296	296	0
1237	1566	637	0	370	370	0
1237	3453	637	0	370	370	0
1237	3492	660	0	246	246	0
1237	512	488	0	296	296	0
1237	541	637	0	370	370	0
1237	2289	660	0	246	246	0
1237	2338	660	0	246	246	0
1238	362	660	0	246	246	0
1238	2655	637	0	370	370	0
1238	2128	660	0	246	246	0
1238	2979	637	0	370	370	0
1238	4395	488	0	296	296	0
1238	2121	637	0	370	370	0
1238	1598	488	0	296	296	0
1238	1454	660	0	246	246	0
1239	3338	488	0	296	296	0
1239	4540	660	0	246	246	0
1239	4935	660	0	246	246	0
1239	3643	637	0	370	370	0
1239	4485	660	0	246	246	0
1239	1125	637	0	370	370	0
1239	1305	488	0	296	296	0
1239	2622	637	0	370	370	0
1240	2611	637	0	370	370	0
1240	4205	660	0	246	246	0
1240	626	488	0	296	296	0
1240	3575	660	0	246	246	0
1240	4725	660	0	246	246	0
1240	4338	488	0	296	296	0
1240	2208	660	0	246	246	0
1240	1663	637	0	370	370	0
1240	4270	637	0	370	370	0
1241	4436	488	0	296	296	0
1241	567	637	0	370	370	0
1241	3552	660	0	246	246	0
1241	2949	637	0	370	370	0
1241	2638	488	0	296	296	0
1241	1467	637	0	370	370	0
1241	3238	660	0	246	246	0
1241	2072	660	0	246	246	0
1242	86	488	0	296	296	0
1242	4171	660	0	246	246	0
1242	3532	660	0	246	246	0
1242	3686	660	0	246	246	0
1242	3299	660	0	246	246	0
1242	4135	637	0	370	370	0
1242	1360	637	0	370	370	0
1242	1477	637	0	370	370	0
1243	3953	660	0	246	246	0
1243	2278	488	0	296	296	0
1243	2188	637	0	370	370	0
1243	3654	488	0	296	296	0
1243	3485	637	0	370	370	0
1243	767	660	0	246	246	0
1243	2745	660	0	246	246	0
1243	3507	637	0	370	370	0
1244	4429	660	0	246	246	0
1244	460	660	0	246	246	0
1244	551	660	0	246	246	0
1244	862	637	0	370	370	0
1244	4598	637	0	370	370	0
1244	1041	488	0	296	296	0
1244	4420	637	0	370	370	0
1244	1484	660	0	246	246	0
1245	2650	637	0	370	370	0
1245	799	488	0	296	296	0
1245	3136	660	0	246	246	0
1245	2759	488	0	296	296	0
1245	4103	637	0	370	370	0
1245	1915	637	0	370	370	0
1245	3206	660	0	246	246	0
1245	3607	660	0	246	246	0
1246	2799	660	0	246	246	0
1246	511	660	0	246	246	0
1246	762	637	0	370	370	0
1246	3828	488	0	296	296	0
1246	4517	637	0	370	370	0
1246	4375	637	0	370	370	0
1246	4644	660	0	246	246	0
1246	3680	488	0	296	296	0
1247	32	660	0	246	246	0
1247	54	637	0	370	370	0
1247	127	637	0	370	370	0
1247	4970	660	0	246	246	0
1247	3439	488	0	296	296	0
1247	543	488	0	296	296	0
1247	2099	660	0	246	246	0
1247	4845	637	0	370	370	0
1248	299	660	0	246	246	0
1248	3399	637	0	370	370	0
1248	3045	660	0	246	246	0
1248	4418	637	0	370	370	0
1248	3789	660	0	246	246	0
1248	1363	637	0	370	370	0
1249	3847	637	0	370	370	0
1249	3486	488	0	296	296	0
1249	4032	637	0	370	370	0
1249	2877	660	0	246	246	0
1249	4242	660	0	246	246	0
1249	4905	488	0	296	296	0
1249	1916	660	0	246	246	0
1249	1032	488	0	296	296	0
1249	4683	637	0	370	370	0
1250	190	660	0	246	246	0
1250	3183	488	0	296	296	0
1250	4154	637	0	370	370	0
1250	373	637	0	370	370	0
1250	1523	660	0	246	246	0
1250	4912	660	0	246	246	0
1250	2024	637	0	370	370	0
1251	89	637	0	370	370	0
1251	3331	637	0	370	370	0
1251	3168	637	0	370	370	0
1251	3047	660	0	246	246	0
1251	3844	660	0	246	246	0
1251	995	660	0	246	246	0
1251	1503	488	0	296	296	0
1252	4321	488	0	296	296	0
1252	1758	637	0	370	370	0
1252	4804	660	0	246	246	0
1252	269	660	0	246	246	0
1252	3683	660	0	246	246	0
1252	1898	637	0	370	370	0
1252	1106	637	0	370	370	0
1252	2405	488	0	296	296	0
1253	2958	488	0	296	296	0
1253	4660	637	0	370	370	0
1253	4822	660	0	246	246	0
1253	4209	660	0	246	246	0
1253	1744	488	0	296	296	0
1253	1208	637	0	370	370	0
1253	1580	660	0	246	246	0
1253	2952	637	0	370	370	0
1254	185	660	0	246	246	0
1254	4483	637	0	370	370	0
1254	1776	637	0	370	370	0
1254	3302	660	0	246	246	0
1254	2445	660	0	246	246	0
1254	4817	637	0	370	370	0
1254	1294	488	0	296	296	0
1254	2456	488	0	296	296	0
1255	3372	488	0	296	296	0
1255	1893	660	0	246	246	0
1255	2590	660	0	246	246	0
1255	884	637	0	370	370	0
1255	1543	637	0	370	370	0
1255	4752	488	0	296	296	0
1255	2779	637	0	370	370	0
1255	1237	660	0	246	246	0
1256	419	637	0	370	370	0
1256	597	637	0	370	370	0
1256	4715	637	0	370	370	0
1256	3158	660	0	246	246	0
1256	2555	488	0	296	296	0
1256	4778	660	0	246	246	0
1256	3407	660	0	246	246	0
1257	50	637	0	370	370	0
1257	2103	660	0	246	246	0
1257	3303	660	0	246	246	0
1257	2010	637	0	370	370	0
1257	3898	488	0	296	296	0
1257	4501	637	0	370	370	0
1257	3006	660	0	246	246	0
1257	4775	488	0	296	296	0
1258	1681	488	0	296	296	0
1258	411	637	0	370	370	0
1258	563	660	0	246	246	0
1258	4238	637	0	370	370	0
1258	4679	637	0	370	370	0
1258	1282	660	0	246	246	0
1258	1817	660	0	246	246	0
1259	2342	488	0	296	296	0
1259	1680	660	0	246	246	0
1259	4369	660	0	246	246	0
1259	4139	637	0	370	370	0
1259	852	488	0	296	296	0
1259	906	637	0	370	370	0
1259	4852	637	0	370	370	0
1259	2573	660	0	246	246	0
1260	2689	660	0	246	246	0
1260	612	637	0	370	370	0
1260	1800	660	0	246	246	0
1260	2631	660	0	246	246	0
1260	1101	637	0	370	370	0
1260	2894	637	0	370	370	0
1260	1124	488	0	296	296	0
1260	4781	488	0	296	296	0
1261	3731	488	0	296	296	0
1261	385	637	0	370	370	0
1261	458	637	0	370	370	0
1261	562	637	0	370	370	0
1261	659	660	0	246	246	0
1261	1329	660	0	246	246	0
1262	1807	488	0	296	296	0
1262	1725	660	0	246	246	0
1262	881	660	0	246	246	0
1262	899	637	0	370	370	0
1262	3346	637	0	370	370	0
1262	1250	637	0	370	370	0
1262	3184	488	0	296	296	0
1263	4826	660	0	246	246	0
1263	596	637	0	370	370	0
1263	2330	488	0	296	296	0
1263	3463	637	0	370	370	0
1263	3280	660	0	246	246	0
1263	2273	637	0	370	370	0
1263	3462	660	0	246	246	0
1263	1669	660	0	246	246	0
1264	232	660	0	246	246	0
1264	3568	660	0	246	246	0
1264	4889	660	0	246	246	0
1264	3729	637	0	370	370	0
1264	675	488	0	296	296	0
1264	4527	637	0	370	370	0
1264	4412	637	0	370	370	0
1264	2034	488	0	296	296	0
1265	2006	660	0	246	246	0
1265	1534	637	0	370	370	0
1265	4112	488	0	296	296	0
1265	633	488	0	296	296	0
1265	4021	660	0	246	246	0
1265	1867	660	0	246	246	0
1265	2318	637	0	370	370	0
1265	1415	637	0	370	370	0
1266	922	637	0	370	370	0
1266	954	637	0	370	370	0
1266	2100	660	0	246	246	0
1266	4293	660	0	246	246	0
1266	3703	488	0	296	296	0
1266	1662	637	0	370	370	0
1266	2609	660	0	246	246	0
1266	1421	488	0	296	296	0
1267	4947	637	0	370	370	0
1267	1940	660	0	246	246	0
1267	1897	637	0	370	370	0
1267	1085	488	0	296	296	0
1267	1190	488	0	296	296	0
1267	1337	660	0	246	246	0
1267	1373	660	0	246	246	0
1267	1375	637	0	370	370	0
1268	642	660	0	246	246	0
1268	1355	637	0	370	370	0
1268	2017	488	0	296	296	0
1268	3526	637	0	370	370	0
1268	1440	660	0	246	246	0
1269	2439	660	0	246	246	0
1269	374	660	0	246	246	0
1269	1771	488	0	296	296	0
1269	2599	637	0	370	370	0
1269	3872	660	0	246	246	0
1269	2306	637	0	370	370	0
1269	948	660	0	246	246	0
1269	4453	488	0	296	296	0
1269	1348	637	0	370	370	0
1270	1849	660	0	246	246	0
1270	29	637	0	370	370	0
1270	3752	660	0	246	246	0
1270	2911	637	0	370	370	0
1270	4863	637	0	370	370	0
1270	4955	488	0	296	296	0
1271	3743	660	0	246	246	0
1271	240	660	0	246	246	0
1271	303	660	0	246	246	0
1271	3162	637	0	370	370	0
1271	2944	637	0	370	370	0
1271	1114	637	0	370	370	0
1271	1410	488	0	296	296	0
1272	33	660	0	246	246	0
1272	169	637	0	370	370	0
1272	2155	660	0	246	246	0
1272	825	637	0	370	370	0
1272	3671	660	0	246	246	0
1272	1441	488	0	296	296	0
1272	1457	637	0	370	370	0
1273	147	637	0	370	370	0
1273	2787	488	0	296	296	0
1273	3840	660	0	246	246	0
1273	911	488	0	296	296	0
1273	2717	637	0	370	370	0
1273	1765	660	0	246	246	0
1274	1	637	0	370	370	0
1274	4100	637	0	370	370	0
1274	167	488	0	296	296	0
1274	3199	660	0	246	246	0
1274	2691	637	0	370	370	0
1274	857	637	0	370	370	0
1274	4092	488	0	296	296	0
1275	3541	637	0	370	370	0
1275	2434	488	0	296	296	0
1275	1474	488	0	296	296	0
1276	4125	488	0	296	296	0
1276	617	637	0	370	370	0
1276	3085	488	0	296	296	0
1276	4082	637	0	370	370	0
1276	1217	637	0	370	370	0
1277	2269	637	0	370	370	0
1277	2856	488	0	296	296	0
1278	39	637	0	370	370	0
1278	2341	488	0	296	296	0
1278	4056	488	0	296	296	0
1279	4097	488	0	296	296	0
1280	3	488	0	296	296	0
1280	3132	488	0	296	296	0
1281	3588	488	0	296	296	0
1281	2384	637	0	370	370	0
1282	3141	488	0	296	296	0
1283	354	488	0	296	296	0
1283	3236	488	0	296	296	0
1284	4374	488	0	296	296	0
1285	621	488	0	296	296	0
1285	2840	488	0	296	296	0
1286	4726	488	0	296	296	0
1287	3960	488	0	296	296	0
1287	3135	488	0	296	296	0
1288	4673	488	0	296	296	0
1288	4025	488	0	296	296	0
1289	969	488	0	296	296	0
1290	2764	488	0	296	296	0
1291	4341	488	0	296	296	0
1291	2028	488	0	296	296	0
1292	3983	488	0	296	296	0
1292	4464	488	0	296	296	0
1293	3130	488	0	296	296	0
1294	3577	488	0	296	296	0
1294	4547	488	0	296	296	0
1295	4620	488	0	296	296	0
1296	4322	488	0	296	296	0
1296	3625	488	0	296	296	0
1297	4602	488	0	296	296	0
1298	3334	488	0	296	296	0
1298	758	488	0	296	296	0
1299	2751	488	0	296	296	0
1299	1742	488	0	296	296	0
1300	2755	488	0	296	296	0
1300	4071	488	0	296	296	0
1301	174	488	0	296	296	0
1302	1481	488	0	296	296	0
1303	378	488	0	296	296	0
1303	669	488	0	296	296	0
1304	1790	488	0	296	296	0
1304	667	488	0	296	296	0
1305	2660	488	0	296	296	0
1305	2284	488	0	296	296	0
1306	1777	488	0	296	296	0
1307	2154	488	0	296	296	0
1308	3695	488	0	296	296	0
1308	4073	488	0	296	296	0
1309	2479	488	0	296	296	0
1310	1631	488	0	296	296	0
1310	844	488	0	296	296	0
1311	4191	488	0	296	296	0
1311	4102	488	0	296	296	0
1312	3976	488	0	296	296	0
1312	1317	488	0	296	296	0
1313	368	488	0	296	296	0
1314	1782	488	0	296	296	0
1315	2633	488	0	296	296	0
1315	4315	488	0	296	296	0
1316	4813	488	0	296	296	0
1316	2733	488	0	296	296	0
1317	3858	488	0	296	296	0
1318	4839	488	0	296	296	0
1318	4336	488	0	296	296	0
1319	434	488	0	296	296	0
1319	590	488	0	296	296	0
1320	716	488	0	296	296	0
1321	4769	488	0	296	296	0
1321	814	488	0	296	296	0
1322	1990	488	0	296	296	0
1323	1555	488	0	296	296	0
1323	979	488	0	296	296	0
1324	980	488	0	296	296	0
1325	1865	488	0	296	296	0
1325	1794	488	0	296	296	0
1326	426	488	0	296	296	0
1327	2465	488	0	296	296	0
1327	4295	488	0	296	296	0
1328	4419	637	0	370	370	0
1329	2206	488	0	296	296	0
1329	3751	488	0	296	296	0
1329	2142	488	0	296	296	0
1331	1965	488	0	296	296	0
1332	410	488	0	296	296	0
1332	4292	488	0	296	296	0
1333	706	488	0	296	296	0
1333	1754	488	0	296	296	0
1334	921	488	0	296	296	0
1335	234	488	0	296	296	0
1335	3800	488	0	296	296	0
1336	3545	488	0	296	296	0
1337	2747	488	0	296	296	0
1337	3010	488	0	296	296	0
1338	4758	488	0	296	296	0
1339	833	488	0	296	296	0
1339	4543	488	0	296	296	0
1340	2857	488	0	296	296	0
1341	3244	488	0	296	296	0
1341	1372	488	0	296	296	0
1342	3319	488	0	296	296	0
1343	430	488	0	296	296	0
1343	3390	488	0	296	296	0
1345	2313	488	0	296	296	0
1345	3611	488	0	296	296	0
1346	4106	488	0	296	296	0
1346	1280	488	0	296	296	0
1347	3614	488	0	296	296	0
1348	447	488	0	296	296	0
1348	575	488	0	296	296	0
1349	1215	488	0	296	296	0
1349	3651	488	0	296	296	0
1351	4730	488	0	296	296	0
1355	4002	637	0	370	370	0
1357	831	637	0	370	370	0
1358	2879	488	0	296	296	0
1359	4930	637	0	370	370	0
1361	144	637	0	370	370	0
1366	1696	637	0	370	370	0
1375	4767	637	0	370	370	0
1388	588	637	0	370	370	0
1405	2396	637	0	370	370	0
1406	3119	637	0	370	370	0
1409	1253	637	0	370	370	0
1412	2490	637	0	370	370	0
1413	4908	637	0	370	370	0
1417	3420	637	0	370	370	0
1418	4345	637	0	370	370	0
1419	188	637	0	370	370	0
1420	1079	637	0	370	370	0
1421	4381	637	0	370	370	0
1422	2537	637	0	370	370	0
1423	2372	637	0	370	370	0
1424	2216	637	0	370	370	0
1425	3796	637	0	370	370	0
1425	1448	637	0	370	370	0
1426	4187	637	0	370	370	0
1426	3224	637	0	370	370	0
1426	3435	637	0	370	370	0
1428	3042	637	0	370	370	0
1431	752	637	0	370	370	0
1431	2544	637	0	370	370	0
1434	322	637	0	370	370	0
1439	3386	637	0	370	370	0
1439	602	637	0	370	370	0
1440	2643	637	0	370	370	0
1441	2920	637	0	370	370	0
1442	3721	637	0	370	370	0
1443	2982	637	0	370	370	0
1446	1191	637	0	370	370	0
1448	2980	637	0	370	370	0
1449	2971	637	0	370	370	0
1450	205	637	0	370	370	0
1450	353	637	0	370	370	0
1454	2039	637	0	370	370	0
1456	2484	637	0	370	370	0
1459	2867	637	0	370	370	0
1462	131	637	0	370	370	0
1465	415	637	0	370	370	0
1468	3310	637	0	370	370	0
1468	4698	637	0	370	370	0
1470	1983	637	0	370	370	0
1471	2663	637	0	370	370	0
1472	65	637	0	370	370	0
1476	2226	637	0	370	370	0
1476	2651	637	0	370	370	0
1476	3993	637	0	370	370	0
1477	4312	637	0	370	370	0
1478	1978	637	0	370	370	0
1483	525	637	0	370	370	0
1483	4297	637	0	370	370	0
1484	1881	637	0	370	370	0
1485	505	637	0	370	370	0
1486	3401	637	0	370	370	0
1491	3197	637	0	370	370	0
1492	1408	637	0	370	370	0
1492	2565	637	0	370	370	0
1494	3379	637	0	370	370	0
1494	1772	637	0	370	370	0
1494	1229	637	0	370	370	0
1495	4803	637	0	370	370	0
1498	3261	637	0	370	370	0
1499	3220	637	0	370	370	0
1501	2533	637	0	370	370	0
1502	2531	637	0	370	370	0
1503	4713	637	0	370	370	0
1503	3889	637	0	370	370	0
1504	4623	637	0	370	370	0
1504	605	637	0	370	370	0
1505	2836	637	0	370	370	0
1506	4391	637	0	370	370	0
1507	135	637	0	370	370	0
1507	4356	637	0	370	370	0
1507	3621	637	0	370	370	0
1508	1046	637	0	370	370	0
1509	1189	637	0	370	370	0
1510	4398	637	0	370	370	0
1510	925	637	0	370	370	0
1511	2900	637	0	370	370	0
1512	4815	637	0	370	370	0
1514	1398	637	0	370	370	0
1514	219	637	0	370	370	0
1515	4853	637	0	370	370	0
1516	3317	637	0	370	370	0
1517	212	637	0	370	370	0
1517	1139	637	0	370	370	0
1518	3447	637	0	370	370	0
1518	1172	637	0	370	370	0
1519	554	637	0	370	370	0
1525	2796	637	0	370	370	0
1526	3223	637	0	370	370	0
1527	826	637	0	370	370	0
1527	1929	637	0	370	370	0
1529	1936	637	0	370	370	0
1531	859	637	0	370	370	0
1532	4076	637	0	370	370	0
1533	1953	637	0	370	370	0
1535	4227	637	0	370	370	0
1536	400	637	0	370	370	0
1536	3512	637	0	370	370	0
1537	3890	637	0	370	370	0
1538	1168	637	0	370	370	0
1539	3745	637	0	370	370	0
1539	4314	637	0	370	370	0
1540	149	637	0	370	370	0
1541	51	637	0	370	370	0
1541	1831	637	0	370	370	0
1546	3096	637	0	370	370	0
1547	4694	637	0	370	370	0
1547	1639	637	0	370	370	0
1547	1328	637	0	370	370	0
1548	2519	637	0	370	370	0
1550	3517	637	0	370	370	0
1551	2271	637	0	370	370	0
1551	2309	637	0	370	370	0
1552	3169	637	0	370	370	0
1552	4777	637	0	370	370	0
1555	3479	637	0	370	370	0
1557	1387	637	0	370	370	0
1558	3868	637	0	370	370	0
1559	502	637	0	370	370	0
1560	4186	637	0	370	370	0
1563	4425	637	0	370	370	0
1563	817	637	0	370	370	0
1563	3857	637	0	370	370	0
1564	2007	637	0	370	370	0
1565	4105	637	0	370	370	0
1565	917	637	0	370	370	0
1566	163	637	0	370	370	0
1566	682	637	0	370	370	0
1567	3450	637	0	370	370	0
1571	4901	637	0	370	370	0
1575	446	637	0	370	370	0
1576	304	637	0	370	370	0
1576	3031	637	0	370	370	0
1577	422	637	0	370	370	0
1578	3388	637	0	370	370	0
1578	2391	637	0	370	370	0
1579	1013	637	0	370	370	0
1580	4014	637	0	370	370	0
1581	290	637	0	370	370	0
1581	519	637	0	370	370	0
1584	3459	637	0	370	370	0
1585	3088	637	0	370	370	0
1586	4040	637	0	370	370	0
1586	2526	637	0	370	370	0
1586	2868	637	0	370	370	0
1587	1199	637	0	370	370	0
1589	140	637	0	370	370	0
1594	4591	637	0	370	370	0
1595	3259	637	0	370	370	0
1596	4077	637	0	370	370	0
1597	4507	637	0	370	370	0
1598	2394	637	0	370	370	0
1599	560	637	0	370	370	0
1600	3675	637	0	370	370	0
1601	30	637	0	370	370	0
1601	3437	637	0	370	370	0
1604	71	637	0	370	370	0
1604	1333	637	0	370	370	0
1606	2096	637	0	370	370	0
1607	1490	637	0	370	370	0
1608	510	637	0	370	370	0
1608	3962	637	0	370	370	0
1608	4449	637	0	370	370	0
1609	248	637	0	370	370	0
1610	4710	637	0	370	370	0
1610	4569	637	0	370	370	0
1610	4023	637	0	370	370	0
1611	3410	637	0	370	370	0
1611	3656	637	0	370	370	0
1611	1499	637	0	370	370	0
1613	2061	637	0	370	370	0
1613	2111	637	0	370	370	0
1616	4538	637	0	370	370	0
1617	585	637	0	370	370	0
1618	3292	637	0	370	370	0
1618	1004	637	0	370	370	0
1618	4541	637	0	370	370	0
1620	4136	637	0	370	370	0
1621	2820	637	0	370	370	0
1622	3365	637	0	370	370	0
1622	3998	637	0	370	370	0
1622	1098	637	0	370	370	0
1623	2110	637	0	370	370	0
1623	571	637	0	370	370	0
1623	1276	637	0	370	370	0
1624	2046	637	0	370	370	0
1624	4232	637	0	370	370	0
1625	2511	637	0	370	370	0
1625	940	637	0	370	370	0
1626	492	637	0	370	370	0
1626	644	637	0	370	370	0
1626	1585	637	0	370	370	0
1626	3124	637	0	370	370	0
1627	404	637	0	370	370	0
1627	3935	637	0	370	370	0
1627	3363	637	0	370	370	0
1628	2957	637	0	370	370	0
1628	2246	637	0	370	370	0
1629	1861	637	0	370	370	0
1629	2987	637	0	370	370	0
1629	4939	637	0	370	370	0
1630	4159	637	0	370	370	0
1631	2212	637	0	370	370	0
1632	4376	637	0	370	370	0
1635	4651	637	0	370	370	0
1636	3519	637	0	370	370	0
1637	4172	637	0	370	370	0
1637	2152	637	0	370	370	0
1638	1053	637	0	370	370	0
1639	4029	637	0	370	370	0
1641	191	637	0	370	370	0
1641	901	637	0	370	370	0
1643	4031	637	0	370	370	0
1645	2127	637	0	370	370	0
1645	1653	637	0	370	370	0
1648	1225	637	0	370	370	0
1649	1147	637	0	370	370	0
1649	1198	637	0	370	370	0
1650	98	637	0	370	370	0
1650	2954	637	0	370	370	0
1650	215	637	0	370	370	0
1651	1871	637	0	370	370	0
1652	1047	637	0	370	370	0
1654	4580	637	0	370	370	0
1657	3768	637	0	370	370	0
1659	48	637	0	370	370	0
1659	671	637	0	370	370	0
1661	2685	637	0	370	370	0
1661	1601	637	0	370	370	0
1662	325	637	0	370	370	0
1662	4729	637	0	370	370	0
1664	3082	637	0	370	370	0
1665	2250	637	0	370	370	0
1666	4508	637	0	370	370	0
1668	3125	637	0	370	370	0
1671	1288	637	0	370	370	0
1673	974	637	0	370	370	0
1674	2514	637	0	370	370	0
1676	1405	637	0	370	370	0
1678	1962	637	0	370	370	0
1678	4866	637	0	370	370	0
1679	2442	637	0	370	370	0
1680	1736	637	0	370	370	0
1680	1675	637	0	370	370	0
1682	2934	637	0	370	370	0
1685	2158	637	0	370	370	0
1687	2337	637	0	370	370	0
1688	2600	637	0	370	370	0
1689	2741	637	0	370	370	0
1691	4583	637	0	370	370	0
1691	936	637	0	370	370	0
1693	2320	637	0	370	370	0
1694	656	637	0	370	370	0
1694	2502	637	0	370	370	0
1696	3079	637	0	370	370	0
1701	3285	637	0	370	370	0
1703	4827	637	0	370	370	0
1704	4764	637	0	370	370	0
1709	2510	637	0	370	370	0
1710	613	637	0	370	370	0
1710	2794	637	0	370	370	0
1712	3838	637	0	370	370	0
1713	157	637	0	370	370	0
1715	2774	637	0	370	370	0
1715	1889	637	0	370	370	0
1716	1327	637	0	370	370	0
1716	2636	637	0	370	370	0
1719	4377	637	0	370	370	0
1720	243	637	0	370	370	0
1720	1610	637	0	370	370	0
1722	2804	637	0	370	370	0
1722	574	637	0	370	370	0
1723	1753	637	0	370	370	0
1723	1078	637	0	370	370	0
1724	4718	637	0	370	370	0
