#time	id	act	node	grp	dest	new_grp	prob	keep_via	via
7501	41	99	296	296	252	252	1.000000	false	0
7501	42	99	370	370	95	95	1.000000	false	0
7501	32	99	488	488	410	410	1.000000	false	0
7501	43	99	605	605	410	410	1.000000	false	0
7501	44	99	637	637	410	410	1.000000	false	0
7501	21	99	660	660	410	410	1.000000	false	0
7501	45	99	834	834	410	410	1.000000	false	0
7501	46	99	886	886	410	410	1.000000	false	0
7501	37	1	136	136	95	95	1.000000	false	0
7501	2	1	204	204	95	95	1.000000	false	0
7501	28	1	246	246	410	410	1.000000	false	0
7501	38	1	259	259	95	95	1.000000	false	0
7501	39	1	265	265	95	95	1.000000	false	0
7501	40	1	274	274	82	82	1.000000	false	0
7501	41	1	296	296	252	252	1.000000	false	0
7501	42	1	370	370	95	95	1.000000	false	0
7501	32	1	488	488	410	410	1.000000	false	0
7501	43	1	605	605	410	410	1.000000	false	0
7501	44	1	637	637	410	410	1.000000	false	0
7501	21	1	660	660	410	410	1.000000	false	0
7501	45	1	834	834	410	410	1.000000	false	0
7501	46	1	886	886	410	410	1.000000	false	0
7801	37	99	136	136	95	95	1.000000	false	0
7801	2	99	204	204	95	95	1.000000	false	0
7801	28	99	246	246	410	410	1.000000	false	0
7801	38	99	259	259	95	95	1.000000	false	0
7801	39	99	265	265	95	95	1.000000	false	0
7801	40	99	274	274	82	82	1.000000	false	0
7801	41	99	296	296	252	252	1.000000	false	0
7801	42	99	370	370	95	95	1.000000	false	0
7801	32	99	488	488	410	410	1.000000	false	0
7801	43	99	605	605	410	410	1.000000	false	0
7801	44	99	637	637	410	410	1.000000	false	0
7801	21	99	660	660	410	410	1.000000	false	0
7801	45	99	834	834	410	410	1.000000	false	0
7801	46	99	886	886	410	410	1.000000	false	0
7801	37	1	136	136	95	95	1.000000	false	0
7801	2	1	204	204	95	95	1.000000	false	0
7801	28	1	246	246	410	410	1.000000	false	0
7801	38	1	259	259	95	95	1.000000	false	0
7801	39	1	265	265	95	95	1.000000	false	0
7801	40	1	274	274	82	82	1.000000	false	0
7801	41	1	296	296	252	252	1.000000	false	0
7801	42	1	370	370	95	95	1.000000	false	0
7801	32	1	488	488	410	410	1.000000	false	0
7801	43	1	605	605	410	410	1.000000	false	0
7801	44	1	637	637	410	410	1.000000	false	0
7801	21	1	660	660	410	410	1.000000	false	0
7801	45	1	834	834	410	410	1.000000	false	0
7801	46	1	886	886	410	410	1.000000	false	0
8101	37	99	136	136	95	95	1.000000	false	0
8101	2	99	204	204	95	95	1.000000	false	0
8101	28	99	246	246	410	410	1.000000	false	0
8101	38	99	259	259	95	95	1.000000	false	0
8101	39	99	265	265	95	95	1.000000	false	0
8101	40	99	274	274	82	82	1.000000	false	0
8101	41	99	296	296	252	252	1.000000	false	0
8101	42	99	370	370	95	95	1.000000	false	0
8101	32	99	488	488	410	410	1.000000	false	0
8101	43	99	605	605	410	410	1.000000	false	0
8101	44	99	637	637	410	410	1.000000	false	0
8101	21	99	660	660	410	410	1.000000	false	0
8101	45	99	834	834	410	410	1.000000	false	0
8101	46	99	886	886	410	410	1.000000	false	0
8101	37	1	136	136	95	95	1.000000	false	0
8101	2	1	204	204	95	95	1.000000	false	0
8101	28	1	246	246	410	410	1.000000	false	0
8101	38	1	259	259	95	95	1.000000	false	0
8101	39	1	265	265	95	95	1.000000	false	0
8101	40	1	274	274	82	82	1.000000	false	0
8101	41	1	296	296	252	252	1.000000	false	0
8101	42	1	370	370	95	95	1.000000	false	0
8101	32	1	488	488	410	410	1.000000	false	0
8101	43	1	605	605	410	410	1.000000	false	0
8101	44	1	637	637	410	410	1.000000	false	0
8101	21	1	660	660	410	410	1.000000	false	0
8101	45	1	834	834	410	410	1.000000	false	0
8101	46	1	886	886	410	410	1.000000	false	0
8401	37	99	136	136	95	95	1.000000	false	0
8401	2	99	204	204	95	95	1.000000	false	0
8401	28	99	246	246	410	410	1.000000	false	0
8401	38	99	259	259	95	95	1.000000	false	0
8401	39	99	265	265	95	95	1.000000	false	0
8401	40	99	274	274	82	82	1.000000	false	0
8401	41	99	296	296	252	252	1.000000	false	0
8401	42	99	370	370	95	95	1.000000	false	0
8401	32	99	488	488	410	410	1.000000	false	0
8401	43	99	605	605	410	410	1.000000	false	0
8401	44	99	637	637	410	410	1.000000	false	0
8401	21	99	660	660	410	410	1.000000	false	0
8401	45	99	834	834	410	410	1.000000	false	0
8401	46	99	886	886	410	410	1.000000	false	0
8401	37	1	136	136	95	95	1.000000	false	0
8401	2	1	204	204	95	95	1.000000	false	0
8401	28	1	246	246	410	410	1.000000	false	0
8401	38	1	259	259	95	95	1.000000	false	0
8401	39	1	265	265	95	95	1.000000	false	0
8401	40	1	274	274	82	82	1.000000	false	0
8401	41	1	296	296	252	252	1.000000	false	0
8401	42	1	370	370	95	95	1.000000	false	0
8401	32	1	488	488	410	410	1.000000	false	0
8401	43	1	605	605	410	410	1.000000	false	0
8401	44	1	637	637	410	410	1.000000	false	0
8401	21	1	660	660	410	410	1.000000	false	0
8401	45	1	834	834	410	410	1.000000	false	0
8401	46	1	886	886	410	410	1.000000	false	0
8701	37	99	136	136	95	95	1.000000	false	0
8701	2	99	204	204	95	95	1.000000	false	0
8701	28	99	246	246	410	410	1.000000	false	0
8701	38	99	259	259	95	95	1.000000	false	0
8701	39	99	265	265	95	95	1.000000	false	0
8701	40	99	274	274	82	82	1.000000	false	0
8701	41	99	296	296	252	252	1.000000	false	0
8701	42	99	370	370	95	95	1.000000	false	0
8701	32	99	488	488	410	410	1.000000	false	0
8701	43	99	605	605	410	410	1.000000	false	0
8701	44	99	637	637	410	410	1.000000	false	0
8701	21	99	660	660	410	410	1.000000	false	0
8701	45	99	834	834	410	410	1.000000	false	0
8701	46	99	886	886	410	410	1.000000	false	0
8701	37	1	136	136	95	95	1.000000	false	0
8701	2	1	204	204	95	95	1.000000	false	0
8701	28	1	246	246	410	410	1.000000	false	0
8701	38	1	259	259	95	95	1.000000	false	0
8701	39	1	265	265	95	95	1.000000	false	0
8701	40	1	274	274	82	82	1.000000	false	0
8701	41	1	296	296	252	252	1.000000	false	0
8701	42	1	370	370	95	95	1.000000	false	0
8701	32	1	488	488	410	410	1.000000	false	0
8701	43	1	605	605	410	410	1.000000	false	0
8701	44	1	637	637	410	410	1.000000	false	0
8701	21	1	660	660	410	410	1.000000	false	0
8701	45	1	834	834	410	410	1.000000	false	0
8701	46	1	886	886	410	410	1.000000	false	0
