#time	uid	from	to	dest	grp	keep_via
617	1270	660	0	246	246	0
617	4644	660	0	246	246	0
618	87	660	0	246	246	0
618	386	637	0	370	370	0
618	404	834	0	370	370	0
618	2140	637	0	370	370	0
618	2795	488	0	296	296	0
618	692	637	0	370	370	0
618	976	660	0	246	246	0
618	2594	660	0	246	246	0
618	1257	660	0	246	246	0
619	17	660	0	246	246	0
619	4523	488	0	296	296	0
619	2527	637	0	370	370	0
619	4226	660	0	246	246	0
619	1735	660	0	246	246	0
619	3398	488	0	296	296	0
619	2054	660	0	246	246	0
619	1835	637	0	370	370	0
619	2545	637	0	370	370	0
620	3869	660	0	246	246	0
620	206	488	0	296	296	0
620	476	660	0	246	246	0
620	518	488	0	296	296	0
620	2027	637	0	370	370	0
620	908	660	0	246	246	0
620	1022	637	0	370	370	0
620	1916	660	0	246	246	0
620	4409	637	0	370	370	0
621	3503	488	0	296	296	0
621	3813	488	0	296	296	0
621	1939	660	0	246	246	0
621	2388	637	0	370	370	0
621	983	637	0	370	370	0
621	3406	660	0	246	246	0
621	4044	637	0	370	370	0
621	2870	660	0	246	246	0
622	185	660	0	246	246	0
622	252	660	0	246	246	0
622	283	637	0	370	370	0
622	2221	488	0	296	296	0
622	4621	637	0	370	370	0
622	4029	834	0	370	370	0
622	1712	488	0	296	296	0
622	855	637	0	370	370	0
622	1810	660	0	246	246	0
622	1789	660	0	246	246	0
622	4382	660	0	246	246	0
623	285	637	0	370	370	0
623	315	488	0	296	296	0
623	1591	660	0	246	246	0
623	985	637	0	370	370	0
623	3470	488	0	296	296	0
623	4635	637	0	370	370	0
623	1434	660	0	246	246	0
624	1680	660	0	246	246	0
624	709	660	0	246	246	0
624	3788	637	0	370	370	0
624	3350	488	0	296	296	0
624	1970	660	0	246	246	0
624	1808	488	0	296	296	0
624	3170	660	0	246	246	0
624	1745	637	0	370	370	0
624	3603	637	0	370	370	0
625	3227	660	0	246	246	0
625	3546	660	0	246	246	0
625	686	660	0	246	246	0
625	1111	637	0	370	370	0
625	3782	637	0	370	370	0
625	1287	488	0	296	296	0
625	2120	637	0	370	370	0
625	3933	488	0	296	296	0
626	62	637	0	370	370	0
626	2104	660	0	246	246	0
626	4058	488	0	296	296	0
626	3290	637	0	370	370	0
626	3448	660	0	246	246	0
626	3005	637	0	370	370	0
626	2131	660	0	246	246	0
626	942	660	0	246	246	0
626	1749	488	0	296	296	0
627	4826	660	0	246	246	0
627	2667	637	0	370	370	0
627	3167	637	0	370	370	0
627	3711	660	0	246	246	0
627	1657	660	0	246	246	0
627	1806	637	0	370	370	0
627	4820	886	0	370	370	0
627	4164	488	0	296	296	0
627	1522	660	0	246	246	0
627	1538	488	0	296	296	0
628	4757	660	0	246	246	0
628	4559	637	0	370	370	0
628	3814	637	0	370	370	0
628	2155	660	0	246	246	0
628	3413	488	0	296	296	0
628	470	660	0	246	246	0
628	727	637	0	370	370	0
628	846	488	0	296	296	0
628	883	660	0	246	246	0
629	85	637	0	370	370	0
629	2430	660	0	246	246	0
629	1660	660	0	246	246	0
629	374	660	0	246	246	0
629	391	488	0	296	296	0
629	1925	637	0	370	370	0
629	771	488	0	296	296	0
629	3701	637	0	370	370	0
629	3226	660	0	246	246	0
629	1329	660	0	246	246	0
630	2701	660	0	246	246	0
630	272	637	0	370	370	0
630	2459	660	0	246	246	0
630	503	637	0	370	370	0
630	690	660	0	246	246	0
630	3723	488	0	296	296	0
630	3300	637	0	370	370	0
631	22	637	0	370	370	0
631	4747	637	0	370	370	0
631	606	488	0	296	296	0
631	785	660	0	246	246	0
631	1024	637	0	370	370	0
631	3887	660	0	246	246	0
631	1245	660	0	246	246	0
631	4962	660	0	246	246	0
632	2845	637	0	370	370	0
632	4889	660	0	246	246	0
632	4470	488	0	296	296	0
632	3280	660	0	246	246	0
632	3826	637	0	370	370	0
632	4472	637	0	370	370	0
632	890	660	0	246	246	0
632	4161	660	0	246	246	0
632	2073	488	0	296	296	0
632	1535	660	0	246	246	0
633	208	488	0	296	296	0
633	292	660	0	246	246	0
633	4026	637	0	370	370	0
633	3467	660	0	246	246	0
633	4802	637	0	370	370	0
633	1882	637	0	370	370	0
633	948	660	0	246	246	0
633	1447	488	0	296	296	0
633	2319	660	0	246	246	0
634	1637	488	0	296	296	0
634	3200	660	0	246	246	0
634	4794	660	0	246	246	0
634	3393	637	0	370	370	0
634	3616	637	0	370	370	0
634	1105	488	0	296	296	0
634	1207	637	0	370	370	0
634	1980	660	0	246	246	0
635	4685	660	0	246	246	0
635	348	488	0	296	296	0
635	526	488	0	296	296	0
635	4273	637	0	370	370	0
635	4081	637	0	370	370	0
635	1356	660	0	246	246	0
635	1438	660	0	246	246	0
635	2404	637	0	370	370	0
636	417	637	0	370	370	0
636	4361	637	0	370	370	0
636	3515	660	0	246	246	0
636	4703	637	0	370	370	0
636	1116	488	0	296	296	0
636	4346	660	0	246	246	0
637	2134	488	0	296	296	0
637	1566	637	0	370	370	0
637	3453	637	0	370	370	0
637	3492	660	0	246	246	0
637	512	488	0	296	296	0
637	541	637	0	370	370	0
637	2289	660	0	246	246	0
637	1454	660	0	246	246	0
638	4540	660	0	246	246	0
638	362	660	0	246	246	0
638	2655	637	0	370	370	0
638	2979	637	0	370	370	0
638	4395	488	0	296	296	0
638	4485	660	0	246	246	0
638	2121	637	0	370	370	0
638	1598	488	0	296	296	0
639	3338	488	0	296	296	0
639	4205	660	0	246	246	0
639	3643	637	0	370	370	0
639	3575	660	0	246	246	0
639	4725	660	0	246	246	0
639	1125	637	0	370	370	0
639	1305	488	0	296	296	0
639	2622	637	0	370	370	0
640	2611	637	0	370	370	0
640	626	488	0	296	296	0
640	3552	660	0	246	246	0
640	4338	488	0	296	296	0
640	1663	637	0	370	370	0
640	4270	637	0	370	370	0
640	3238	660	0	246	246	0
640	2072	660	0	246	246	0
641	4436	488	0	296	296	0
641	3532	660	0	246	246	0
641	567	637	0	370	370	0
641	2949	637	0	370	370	0
641	2703	660	0	246	246	0
641	3686	660	0	246	246	0
641	4836	886	0	370	370	0
641	2638	488	0	296	296	0
641	1467	637	0	370	370	0
642	86	488	0	296	296	0
642	3953	660	0	246	246	0
642	1886	660	0	246	246	0
642	767	660	0	246	246	0
642	4135	637	0	370	370	0
642	1360	637	0	370	370	0
642	1477	637	0	370	370	0
643	2278	488	0	296	296	0
643	2188	637	0	370	370	0
643	3654	488	0	296	296	0
643	3485	637	0	370	370	0
643	551	660	0	246	246	0
643	2745	660	0	246	246	0
643	3507	637	0	370	370	0
644	1991	660	0	246	246	0
644	4429	660	0	246	246	0
644	460	660	0	246	246	0
644	862	637	0	370	370	0
644	4598	637	0	370	370	0
644	1041	488	0	296	296	0
644	4420	637	0	370	370	0
644	1484	660	0	246	246	0
645	2650	637	0	370	370	0
645	799	488	0	296	296	0
645	2759	488	0	296	296	0
645	4103	637	0	370	370	0
645	1915	637	0	370	370	0
645	3206	660	0	246	246	0
645	3607	660	0	246	246	0
646	511	660	0	246	246	0
646	762	637	0	370	370	0
646	3136	660	0	246	246	0
646	3828	488	0	296	296	0
646	1820	660	0	246	246	0
646	4517	637	0	370	370	0
646	4375	637	0	370	370	0
646	3680	488	0	296	296	0
647	2799	660	0	246	246	0
647	127	637	0	370	370	0
647	3439	488	0	296	296	0
647	543	488	0	296	296	0
647	1151	660	0	246	246	0
647	4845	637	0	370	370	0
647	1363	637	0	370	370	0
647	3536	660	0	246	246	0
648	32	660	0	246	246	0
648	54	637	0	370	370	0
648	4970	660	0	246	246	0
648	3399	637	0	370	370	0
648	2099	660	0	246	246	0
649	3847	637	0	370	370	0
649	3486	488	0	296	296	0
649	299	660	0	246	246	0
649	3045	660	0	246	246	0
649	4032	637	0	370	370	0
649	4418	637	0	370	370	0
649	4905	488	0	296	296	0
649	3789	660	0	246	246	0
649	1032	488	0	296	296	0
649	4683	637	0	370	370	0
650	3183	488	0	296	296	0
650	4154	637	0	370	370	0
650	373	637	0	370	370	0
650	2877	660	0	246	246	0
650	4242	660	0	246	246	0
650	4912	660	0	246	246	0
650	2024	637	0	370	370	0
651	89	637	0	370	370	0
651	190	660	0	246	246	0
651	3331	637	0	370	370	0
651	3168	637	0	370	370	0
651	995	660	0	246	246	0
651	1503	488	0	296	296	0
651	1523	660	0	246	246	0
652	4321	488	0	296	296	0
652	1758	637	0	370	370	0
652	3047	660	0	246	246	0
652	3844	660	0	246	246	0
652	1898	637	0	370	370	0
652	1106	637	0	370	370	0
652	2405	488	0	296	296	0
653	2958	488	0	296	296	0
653	4660	637	0	370	370	0
653	4804	660	0	246	246	0
653	270	660	0	246	246	0
653	783	660	0	246	246	0
653	1744	488	0	296	296	0
653	1208	637	0	370	370	0
653	2952	637	0	370	370	0
654	4483	637	0	370	370	0
654	269	660	0	246	246	0
654	1776	637	0	370	370	0
654	3683	660	0	246	246	0
654	4209	660	0	246	246	0
654	4817	637	0	370	370	0
654	1294	488	0	296	296	0
654	2456	488	0	296	296	0
655	3372	488	0	296	296	0
655	4822	660	0	246	246	0
655	4715	637	0	370	370	0
655	884	637	0	370	370	0
655	4752	488	0	296	296	0
655	1580	660	0	246	246	0
655	2779	637	0	370	370	0
656	419	637	0	370	370	0
656	3302	660	0	246	246	0
656	4501	637	0	370	370	0
656	1893	660	0	246	246	0
656	2445	660	0	246	246	0
656	2555	488	0	296	296	0
656	1543	637	0	370	370	0
657	50	637	0	370	370	0
657	411	637	0	370	370	0
657	2010	637	0	370	370	0
657	3898	488	0	296	296	0
657	2590	660	0	246	246	0
657	4775	488	0	296	296	0
657	1237	660	0	246	246	0
658	2342	488	0	296	296	0
658	1681	488	0	296	296	0
658	597	637	0	370	370	0
658	4238	637	0	370	370	0
658	3158	660	0	246	246	0
658	4679	637	0	370	370	0
658	3671	660	0	246	246	0
658	1817	660	0	246	246	0
658	3407	660	0	246	246	0
659	2103	660	0	246	246	0
659	4139	637	0	370	370	0
659	852	488	0	296	296	0
659	906	637	0	370	370	0
659	3888	660	0	246	246	0
659	4778	660	0	246	246	0
659	4852	637	0	370	370	0
660	3303	660	0	246	246	0
660	563	660	0	246	246	0
660	612	637	0	370	370	0
660	3006	660	0	246	246	0
660	1101	637	0	370	370	0
660	2894	637	0	370	370	0
660	1124	488	0	296	296	0
660	4781	488	0	296	296	0
661	3568	660	0	246	246	0
661	3731	488	0	296	296	0
661	385	637	0	370	370	0
661	458	637	0	370	370	0
661	2128	660	0	246	246	0
661	562	637	0	370	370	0
661	4369	660	0	246	246	0
661	996	605	0	370	370	0
661	3184	488	0	296	296	0
662	483	660	0	246	246	0
662	1807	488	0	296	296	0
662	2689	660	0	246	246	0
662	899	637	0	370	370	0
662	3346	637	0	370	370	0
662	1250	637	0	370	370	0
662	2573	660	0	246	246	0
663	3463	637	0	370	370	0
663	596	637	0	370	370	0
663	4320	660	0	246	246	0
663	1725	660	0	246	246	0
663	2330	488	0	296	296	0
663	2273	637	0	370	370	0
663	1373	660	0	246	246	0
664	2070	660	0	246	246	0
664	232	660	0	246	246	0
664	675	488	0	296	296	0
664	4527	637	0	370	370	0
664	4412	637	0	370	370	0
664	2318	637	0	370	370	0
664	1282	660	0	246	246	0
664	2034	488	0	296	296	0
665	1940	660	0	246	246	0
665	3729	637	0	370	370	0
665	1534	637	0	370	370	0
665	4112	488	0	296	296	0
665	659	660	0	246	246	0
665	840	660	0	246	246	0
665	1415	637	0	370	370	0
666	3840	660	0	246	246	0
666	633	488	0	296	296	0
666	4021	660	0	246	246	0
666	1800	660	0	246	246	0
666	922	637	0	370	370	0
666	954	637	0	370	370	0
666	1662	637	0	370	370	0
666	1421	488	0	296	296	0
667	4947	637	0	370	370	0
667	881	660	0	246	246	0
667	2631	660	0	246	246	0
667	2100	660	0	246	246	0
667	1897	637	0	370	370	0
667	1190	488	0	296	296	0
667	3703	488	0	296	296	0
667	1375	637	0	370	370	0
668	3743	660	0	246	246	0
668	1867	660	0	246	246	0
668	1085	488	0	296	296	0
668	1355	637	0	370	370	0
668	3526	637	0	370	370	0
669	2599	637	0	370	370	0
669	642	660	0	246	246	0
669	2306	637	0	370	370	0
669	4453	488	0	296	296	0
669	4293	660	0	246	246	0
669	2338	660	0	246	246	0
669	1348	637	0	370	370	0
669	2017	488	0	296	296	0
670	2911	637	0	370	370	0
670	4863	637	0	370	370	0
670	1771	488	0	296	296	0
670	4955	488	0	296	296	0
670	2944	637	0	370	370	0
670	3462	660	0	246	246	0
670	1337	660	0	246	246	0
670	2609	660	0	246	246	0
671	29	637	0	370	370	0
671	3752	660	0	246	246	0
671	3162	637	0	370	370	0
671	3872	660	0	246	246	0
671	1114	637	0	370	370	0
671	1410	488	0	296	296	0
671	1440	660	0	246	246	0
672	169	637	0	370	370	0
672	240	660	0	246	246	0
672	2439	660	0	246	246	0
672	825	637	0	370	370	0
672	1441	488	0	296	296	0
672	1457	637	0	370	370	0
673	147	637	0	370	370	0
673	2787	488	0	296	296	0
673	911	488	0	296	296	0
673	2717	637	0	370	370	0
674	1	637	0	370	370	0
674	4100	637	0	370	370	0
674	167	488	0	296	296	0
674	857	637	0	370	370	0
674	4092	488	0	296	296	0
674	1504	605	0	370	370	0
675	113	605	0	370	370	0
675	2691	637	0	370	370	0
675	2434	488	0	296	296	0
675	1474	488	0	296	296	0
676	4125	488	0	296	296	0
676	3085	488	0	296	296	0
677	3541	637	0	370	370	0
677	2856	488	0	296	296	0
679	303	660	0	246	246	0
679	2341	488	0	296	296	0
679	4056	488	0	296	296	0
680	3	488	0	296	296	0
680	4097	488	0	296	296	0
681	3588	488	0	296	296	0
681	3132	488	0	296	296	0
682	3141	488	0	296	296	0
682	3236	488	0	296	296	0
683	354	488	0	296	296	0
684	4374	488	0	296	296	0
685	621	488	0	296	296	0
685	2840	488	0	296	296	0
686	4726	488	0	296	296	0
687	3960	488	0	296	296	0
687	3135	488	0	296	296	0
688	2588	886	0	370	370	0
688	4025	488	0	296	296	0
688	4673	488	0	296	296	0
689	969	488	0	296	296	0
690	2764	488	0	296	296	0
691	4341	488	0	296	296	0
691	2028	488	0	296	296	0
691	4082	637	0	370	370	0
692	3444	605	0	370	370	0
692	3983	488	0	296	296	0
693	3130	488	0	296	296	0
693	4464	488	0	296	296	0
694	3577	488	0	296	296	0
694	4547	488	0	296	296	0
695	4620	488	0	296	296	0
696	4322	488	0	296	296	0
696	3625	488	0	296	296	0
697	3334	488	0	296	296	0
697	4602	488	0	296	296	0
698	2751	488	0	296	296	0
698	758	488	0	296	296	0
699	1742	488	0	296	296	0
700	4071	488	0	296	296	0
701	2755	488	0	296	296	0
702	174	488	0	296	296	0
702	1481	488	0	296	296	0
703	378	488	0	296	296	0
703	669	488	0	296	296	0
704	1790	488	0	296	296	0
704	667	488	0	296	296	0
705	2660	488	0	296	296	0
705	2284	488	0	296	296	0
707	1777	488	0	296	296	0
707	2154	488	0	296	296	0
708	3695	488	0	296	296	0
708	4073	488	0	296	296	0
709	2479	488	0	296	296	0
710	4935	660	0	246	246	0
710	1631	488	0	296	296	0
710	844	488	0	296	296	0
711	4191	488	0	296	296	0
711	4102	488	0	296	296	0
712	3976	488	0	296	296	0
712	1317	488	0	296	296	0
713	368	488	0	296	296	0
714	1849	660	0	246	246	0
714	4315	488	0	296	296	0
714	1782	488	0	296	296	0
715	2633	488	0	296	296	0
716	4813	488	0	296	296	0
717	2733	488	0	296	296	0
717	3858	488	0	296	296	0
718	4839	488	0	296	296	0
718	4336	488	0	296	296	0
719	590	488	0	296	296	0
720	434	488	0	296	296	0
720	716	488	0	296	296	0
721	4769	488	0	296	296	0
721	814	488	0	296	296	0
722	1990	488	0	296	296	0
723	1555	488	0	296	296	0
723	979	488	0	296	296	0
724	980	488	0	296	296	0
724	2208	660	0	246	246	0
725	1865	488	0	296	296	0
725	1794	488	0	296	296	0
726	381	605	0	370	370	0
726	426	488	0	296	296	0
726	2465	488	0	296	296	0
727	4295	488	0	296	296	0
729	3751	488	0	296	296	0
729	2142	488	0	296	296	0
730	2206	488	0	296	296	0
731	1965	488	0	296	296	0
732	33	660	0	246	246	0
732	410	488	0	296	296	0
732	4292	488	0	296	296	0
733	706	488	0	296	296	0
733	1754	488	0	296	296	0
734	3545	488	0	296	296	0
735	2269	637	0	370	370	0
735	3800	488	0	296	296	0
735	921	488	0	296	296	0
736	234	488	0	296	296	0
736	2006	660	0	246	246	0
737	2747	488	0	296	296	0
737	3010	488	0	296	296	0
738	4758	488	0	296	296	0
739	833	488	0	296	296	0
739	4543	488	0	296	296	0
740	2857	488	0	296	296	0
741	4419	637	0	370	370	0
741	3244	488	0	296	296	0
741	1372	488	0	296	296	0
742	3319	488	0	296	296	0
743	430	488	0	296	296	0
743	3390	488	0	296	296	0
745	2313	488	0	296	296	0
745	3611	488	0	296	296	0
746	4106	488	0	296	296	0
746	1280	488	0	296	296	0
747	3614	488	0	296	296	0
748	447	488	0	296	296	0
748	575	488	0	296	296	0
749	1215	488	0	296	296	0
749	3651	488	0	296	296	0
751	4002	637	0	370	370	0
752	1696	637	0	370	370	0
754	831	637	0	370	370	0
754	1079	637	0	370	370	0
756	3199	660	0	246	246	0
767	1217	637	0	370	370	0
782	3224	637	0	370	370	0
785	4767	637	0	370	370	0
789	588	637	0	370	370	0
793	617	637	0	370	370	0
797	4930	637	0	370	370	0
803	4730	488	0	296	296	0
807	4187	637	0	370	370	0
814	2980	637	0	370	370	0
818	4908	637	0	370	370	0
818	1881	637	0	370	370	0
819	2537	637	0	370	370	0
820	1253	637	0	370	370	0
822	1772	637	0	370	370	0
823	144	637	0	370	370	0
826	2544	637	0	370	370	0
829	2867	637	0	370	370	0
831	3299	660	0	246	246	0
833	188	637	0	370	370	0
834	39	637	0	370	370	0
836	752	637	0	370	370	0
837	2484	637	0	370	370	0
837	3386	637	0	370	370	0
837	3435	637	0	370	370	0
839	2490	637	0	370	370	0
839	4345	637	0	370	370	0
840	2971	637	0	370	370	0
843	1229	637	0	370	370	0
844	4381	637	0	370	370	0
844	2920	637	0	370	370	0
845	353	637	0	370	370	0
846	322	637	0	370	370	0
847	3119	637	0	370	370	0
848	205	637	0	370	370	0
848	925	637	0	370	370	0
849	3420	637	0	370	370	0
850	3889	637	0	370	370	0
850	1669	660	0	246	246	0
851	2651	637	0	370	370	0
851	505	637	0	370	370	0
851	2372	637	0	370	370	0
854	1448	637	0	370	370	0
855	4171	660	0	246	246	0
859	3447	637	0	370	370	0
859	2396	637	0	370	370	0
860	3042	637	0	370	370	0
862	3721	637	0	370	370	0
864	1978	637	0	370	370	0
864	4698	637	0	370	370	0
866	3310	637	0	370	370	0
867	2039	637	0	370	370	0
868	4312	637	0	370	370	0
870	525	637	0	370	370	0
875	2879	488	0	296	296	0
877	4803	637	0	370	370	0
882	1139	637	0	370	370	0
882	3261	637	0	370	370	0
883	2216	637	0	370	370	0
884	65	637	0	370	370	0
884	2643	637	0	370	370	0
885	219	637	0	370	370	0
885	4777	637	0	370	370	0
886	602	637	0	370	370	0
887	2226	637	0	370	370	0
887	3197	637	0	370	370	0
887	1189	637	0	370	370	0
890	2836	637	0	370	370	0
891	4076	637	0	370	370	0
891	3796	637	0	370	370	0
892	1191	637	0	370	370	0
892	2565	637	0	370	370	0
892	3993	637	0	370	370	0
898	2900	637	0	370	370	0
900	415	637	0	370	370	0
900	605	637	0	370	370	0
901	131	637	0	274	274	0
901	2821	370	0	265	265	0
901	3405	370	0	265	265	0
901	1698	370	0	265	265	0
901	920	370	0	265	265	0
901	952	370	0	265	265	0
901	4356	637	0	274	274	0
901	1238	370	0	265	265	0
901	3456	370	0	265	265	0
901	1328	637	0	274	274	0
902	3379	637	0	274	274	0
902	4872	370	0	265	265	0
902	2663	637	0	274	274	0
903	413	370	0	265	265	0
903	4086	370	0	265	265	0
903	1983	637	0	274	274	0
904	4853	637	0	274	274	0
904	4462	370	0	265	265	0
904	1400	370	0	265	265	0
905	3550	370	0	265	265	0
905	4158	370	0	265	265	0
906	4708	370	0	265	265	0
906	4297	637	0	274	274	0
906	1107	370	0	265	265	0
907	95	370	0	265	265	0
907	135	637	0	274	274	0
907	1069	370	0	265	265	0
908	1700	370	0	265	265	0
908	1536	370	0	265	265	0
909	2982	637	0	274	274	0
909	4398	637	0	274	274	0
909	3817	370	0	265	265	0
909	2123	370	0	265	265	0
910	849	370	0	265	265	0
910	4334	370	0	265	265	0
911	3142	370	0	265	265	0
911	4815	637	0	274	274	0
911	1649	370	0	265	265	0
912	24	370	0	265	265	0
912	1550	370	0	265	265	0
913	2714	370	0	265	265	0
913	792	370	0	265	265	0
914	446	637	0	274	274	0
914	1572	370	0	265	265	0
914	3401	637	0	274	274	0
914	1168	637	0	274	274	0
914	1258	370	0	265	265	0
915	4724	370	0	265	265	0
915	701	370	0	265	265	0
915	3096	637	0	274	274	0
916	145	370	0	265	265	0
916	4535	370	0	265	265	0
917	1787	370	0	265	265	0
917	1878	370	0	265	265	0
917	2796	637	0	274	274	0
918	517	370	0	265	265	0
918	3446	370	0	265	265	0
919	693	370	0	265	265	0
919	3690	370	0	265	265	0
920	4936	370	0	265	265	0
920	379	370	0	265	265	0
920	3890	637	0	274	274	0
921	2333	370	0	265	265	0
921	1162	370	0	265	265	0
922	212	637	0	274	274	0
922	298	370	0	265	265	0
922	4799	370	0	265	265	0
922	1172	637	0	274	274	0
923	1406	370	0	265	265	0
923	808	370	0	265	265	0
924	2350	370	0	265	265	0
924	4623	637	0	274	274	0
924	2368	370	0	265	265	0
925	1427	370	0	265	265	0
926	879	370	0	265	265	0
926	1936	637	0	274	274	0
926	2880	370	0	265	265	0
927	4249	370	0	265	265	0
927	4736	370	0	265	265	0
928	2659	370	0	265	265	0
928	4186	637	0	274	274	0
928	1390	370	0	265	265	0
928	1387	637	0	274	274	0
929	4391	637	0	274	274	0
929	579	370	0	265	265	0
929	1021	370	0	265	265	0
930	826	637	0	274	274	0
930	907	370	0	265	265	0
931	2519	637	0	274	274	0
931	1145	370	0	265	265	0
931	2531	637	0	274	274	0
931	1320	370	0	265	265	0
932	2109	370	0	265	265	0
932	2540	370	0	265	265	0
932	4713	637	0	274	274	0
932	859	637	0	274	274	0
933	4430	370	0	265	265	0
933	1118	370	0	265	265	0
934	1408	637	0	274	274	0
934	4406	370	0	265	265	0
934	3621	637	0	274	274	0
934	4314	637	0	274	274	0
935	2513	370	0	265	265	0
935	3939	370	0	265	265	0
935	1953	637	0	274	274	0
936	2945	370	0	265	265	0
936	4276	370	0	265	265	0
936	1929	637	0	274	274	0
937	163	637	0	274	274	0
937	3220	637	0	274	274	0
937	2533	637	0	274	274	0
937	3381	370	0	265	265	0
937	4196	370	0	265	265	0
938	2180	370	0	265	265	0
938	1573	370	0	265	265	0
939	2657	370	0	265	265	0
939	1490	637	0	274	274	0
939	3517	637	0	274	274	0
940	177	370	0	265	265	0
940	3706	370	0	265	265	0
941	1838	370	0	265	265	0
941	1330	370	0	265	265	0
942	3745	637	0	274	274	0
942	1746	370	0	265	265	0
942	1046	637	0	274	274	0
942	2007	637	0	274	274	0
943	74	370	0	265	265	0
943	2115	370	0	265	265	0
943	817	637	0	274	274	0
944	3574	370	0	265	265	0
944	2235	370	0	265	265	0
945	3233	370	0	265	265	0
945	2463	370	0	265	265	0
946	3029	370	0	265	265	0
947	162	370	0	265	265	0
947	554	637	0	274	274	0
947	2897	370	0	265	265	0
948	4190	370	0	265	265	0
948	1040	370	0	265	265	0
949	237	370	0	265	265	0
949	4694	637	0	274	274	0
949	4040	637	0	274	274	0
949	4801	370	0	265	265	0
950	4269	370	0	265	265	0
951	2384	637	0	274	274	0
951	1407	370	0	265	265	0
951	3388	637	0	274	274	0
951	782	370	0	265	265	0
952	923	370	0	265	265	0
952	1937	370	0	265	265	0
953	530	370	0	265	265	0
953	1349	370	0	265	265	0
954	3230	370	0	265	265	0
954	3879	370	0	265	265	0
955	3966	370	0	265	265	0
955	4087	370	0	265	265	0
955	3479	637	0	274	274	0
956	4773	370	0	265	265	0
957	1634	370	0	265	265	0
957	1130	370	0	265	265	0
958	4762	370	0	265	265	0
958	502	637	0	274	274	0
958	2203	370	0	265	265	0
959	3633	370	0	265	265	0
959	2391	637	0	274	274	0
959	2326	370	0	265	265	0
960	3044	370	0	265	265	0
961	848	370	0	265	265	0
961	1331	370	0	265	265	0
962	297	370	0	265	265	0
962	4227	637	0	274	274	0
962	2407	370	0	265	265	0
963	168	370	0	265	265	0
963	2868	637	0	274	274	0
963	286	370	0	265	265	0
963	4077	637	0	274	274	0
964	1556	370	0	265	265	0
964	4891	370	0	265	265	0
965	420	370	0	265	265	0
966	1369	370	0	265	265	0
966	3563	370	0	265	265	0
966	4901	637	0	274	274	0
966	3124	637	0	274	274	0
966	3512	637	0	274	274	0
967	30	637	0	274	274	0
967	149	637	0	274	274	0
967	789	370	0	265	265	0
968	2914	370	0	265	265	0
968	3053	370	0	265	265	0
969	51	637	0	274	274	0
969	4425	637	0	274	274	0
969	560	637	0	274	274	0
969	2707	370	0	265	265	0
969	3903	370	0	265	265	0
970	2187	370	0	265	265	0
971	4999	370	0	265	265	0
971	344	370	0	265	265	0
971	4507	637	0	274	274	0
972	2096	637	0	274	274	0
972	290	637	0	274	274	0
972	661	370	0	265	265	0
972	4560	370	0	265	265	0
973	388	370	0	265	265	0
974	2936	370	0	265	265	0
974	248	637	0	274	274	0
974	3656	637	0	274	274	0
974	3030	370	0	265	265	0
975	3223	637	0	274	274	0
975	993	370	0	265	265	0
975	1398	637	0	274	274	0
975	4591	637	0	274	274	0
976	4933	370	0	265	265	0
977	780	370	0	265	265	0
977	4643	370	0	265	265	0
978	422	637	0	274	274	0
978	3260	370	0	265	265	0
978	1295	370	0	265	265	0
979	4538	637	0	274	274	0
979	510	637	0	274	274	0
979	802	370	0	265	265	0
980	295	370	0	265	265	0
980	682	637	0	274	274	0
980	2576	370	0	265	265	0
981	4737	370	0	265	265	0
981	1765	660	0	246	246	0
982	3355	370	0	265	265	0
982	2757	370	0	265	265	0
982	1499	637	0	274	274	0
982	2820	637	0	274	274	0
983	423	370	0	265	265	0
983	1611	370	0	265	265	0
983	1639	637	0	274	274	0
984	3868	637	0	274	274	0
985	2730	370	0	265	265	0
985	4232	637	0	274	274	0
985	2791	370	0	265	265	0
986	2447	370	0	265	265	0
986	608	370	0	265	265	0
986	2526	637	0	274	274	0
987	3088	637	0	274	274	0
987	1334	370	0	265	265	0
987	1418	370	0	265	265	0
988	4521	370	0	265	265	0
988	571	637	0	274	274	0
988	4714	370	0	265	265	0
989	1876	370	0	265	265	0
990	519	637	0	274	274	0
990	2277	370	0	265	265	0
990	2841	370	0	265	265	0
991	102	370	0	265	265	0
991	585	637	0	274	274	0
991	4136	637	0	274	274	0
992	2562	370	0	265	265	0
992	2288	370	0	265	265	0
993	2918	370	0	265	265	0
993	140	637	0	274	274	0
993	3857	637	0	274	274	0
993	1308	370	0	265	265	0
994	3344	370	0	265	265	0
994	2271	637	0	274	274	0
994	1388	370	0	265	265	0
995	3292	637	0	274	274	0
995	304	637	0	274	274	0
995	1013	637	0	274	274	0
996	1904	370	0	265	265	0
996	3852	370	0	265	265	0
997	4497	370	0	265	265	0
997	4014	637	0	274	274	0
997	1136	370	0	265	265	0
999	2016	370	0	265	265	0
999	3459	637	0	274	274	0
999	2184	370	0	265	265	0
999	1004	637	0	274	274	0
1000	2921	370	0	265	265	0
1000	3579	370	0	265	265	0
1001	3382	370	0	265	265	0
1001	2111	637	0	274	274	0
1002	448	370	0	265	265	0
1002	1529	370	0	265	265	0
1003	2309	637	0	274	274	0
1003	3906	370	0	265	265	0
1003	1303	370	0	265	265	0
1004	3138	370	0	265	265	0
1004	2919	370	0	265	265	0
1005	1493	370	0	265	265	0
1005	4998	370	0	265	265	0
1005	3031	637	0	274	274	0
1006	604	370	0	265	265	0
